country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,
Thailand,1996,THA,59920059,6.11291E+11,,0,0,0,,,,0,,21.67005539,18.09954071,1695.973267,101.622818,293.3921204,17.5800724,15.25209332,9.807144165,1236.772095,74.10746002,20.20892334,14.62926197,,,86.99163055,12.76683426,13.15236473,80.89562988,11614.82422,1.138510704,13.24971104,78.85095978,1327.927734,79.56951141,11247.74414,673.9655151,91.46800995,97.021698,16.51267433,17.45179749,123.1390839,608.0325317,36.43334579,2055.056152,15.60247612,18.34243774,2268.080322,135.9035034,41.88143921,17.7266674,,9.434099197,1.727752686,20.04167175,120.4104614,7.21500206,334.4735107,8.293903351,2.88512826,10.1898365,1.928914428,20.68892479,123.8670807,7.422122955,345.2754211,8.531996727,2.978304386,,,,0,0,0,0,0,0,0,10.66745377,43.29962158,449.2036133,426.5031433,25.55609322,7496.715332,13.72317696,5.299758911,732.9564819,43.91879654,29.37764549,64.66576385,0.6472525,0.207120806,,45.09434509,0.201161712,3.456618786,,10.80193329,0.238092795,,0.093176186,1451.7948,695.9609375,10.1898365,1.928914428,20.68892479,123.8670807,7.422122955,345.2754211,8.531996727,2.978304386,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1997,THA,60724588,5.8924E+11,,0,0,0,,,,0,,3.130239725,3.181037903,1725.888306,104.8038559,313.3128662,19.02579498,8.086652756,5.99281311,1319.074829,80.10027313,20.53262711,14.33015347,,,92.66127777,12.90222645,5.270137787,36.67810059,12064.94824,1.243361831,5.469051361,36.85951996,1404.805908,85.30625916,11705.71973,710.8250122,92.06246948,97.19329071,25.44029808,31.32695007,154.4660339,734.0300903,44.57367325,2543.714844,23.10392761,31.39904785,2755.104004,167.3025513,48.10388184,21.12061501,,-1.843412876,-0.369451523,19.67222023,116.6249161,7.081999779,323.9580688,7.642890453,2.689843178,-0.89762491,-0.162015676,20.52690887,121.1288605,7.355500221,338.0328979,7.938051701,2.806707382,,,,0,0,0,0,0,0,0,0.523489118,2.351531982,451.5551453,357.4629822,21.70679283,7436.117188,13.60142708,5.973583221,821.6174316,49.89237976,23.42595863,61.74252319,0.854688346,0.273500264,,32.04866791,0.207435846,4.503945827,,14.07483196,0.295161337,,0.116864167,1525.92688,732.6390381,-0.89762491,-0.162015676,20.52690887,121.1288605,7.355500221,338.0328979,7.938051701,2.806707382,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1998,THA,61522632,5.39315E+11,,0,0,0,,,,0,,-19.76942253,-20.71911621,1366.728638,84.08473969,269.6646423,16.5904789,-12.84284687,-10.28715515,1134.755005,69.81311798,18.53001213,12.4735117,,,89.53301239,13.4757309,-7.862035751,-57.6003418,10972.20117,1.251660228,-7.290325165,-51.82145691,1367.540405,84.1346817,10711.56348,659.0036011,93.9705658,97.75957489,6.786715031,10.48316956,164.9492035,796.7983398,49.02112961,2681.114258,8.567774773,14.33410645,2952.355225,181.6366577,54.75201797,24.46931267,,-28.14428139,-5.536604881,14.13561535,82.71463013,5.088821888,229.7628479,5.683738232,2.096941233,-26.60821152,-5.424071312,15.10283756,87.7454834,5.398333073,245.4842529,6.029432774,2.240423441,,,,0,0,0,0,0,0,0,-9.20939827,-41.58551025,409.969635,301.0773926,18.5230732,6663.720703,4.006097317,1.998737335,843.4476318,51.8911171,20.68853951,60.81675339,0.967222154,0.309511095,,13.16665363,0.112533808,5.030849457,,15.72140408,0.345694929,,0.143482119,1455.285767,675.0386963,-26.60821152,-5.424071312,15.10283756,87.7454834,5.398333073,245.4842529,6.029432774,2.240423441,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,1999,THA,62299039,5.58464E+11,,0,0,0,,,,0,,6.31710577,5.311721802,1434.957275,89.39646149,266.9895935,16.63319588,-5.079194546,-3.545944214,1063.694946,66.26717377,18.43722534,12.50920391,,,90.21528625,12.74887943,5.962241173,40.24743652,11481.49512,1.280809641,6.793953896,44.7723999,1385.642822,86.32421875,11296.73926,703.776001,95.68690491,98.47903442,11.08947945,18.29200745,183.2412109,863.6479492,53.80443573,2941.316895,9.540639877,17.32929993,3193.724365,198.9659576,59.64004135,25.64085388,,-32.9969101,-4.664316177,9.471299171,54.73066711,3.409667969,152.0296173,3.779479265,1.325314283,-28.55014229,-4.233309269,10.86952782,61.91269302,3.857101202,174.4734497,4.275440693,1.520967841,,,,0,0,0,0,0,0,0,5.163472652,21.16867065,431.1383057,255.0052643,15.88658333,6920.464844,8.906843185,4.621860504,907.1243896,56.5129776,17.60963631,60.32897568,1.398229003,0.447433293,,44.56130981,0.431006849,7.182025433,,22.44382858,0.495961726,,0.195653513,1448.100708,715.2861328,-28.55014229,-4.233309269,10.86952782,61.91269302,3.857101202,174.4734497,4.275440693,1.520967841,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2000,THA,63007815,5.79218E+11,,0,0,0,8.411654472,0.529999971,0.554857612,0,606.9899902,2.572180748,2.299438477,1455.309937,91.69589996,288.8530579,18.20000076,-9.019309044,-5.976840973,956.8707275,60.29033279,19.05360222,12.38129044,98.33999634,1560.758667,95.51999664,13.10272121,3.691533804,26.4050293,11771.41504,1.280504942,2.673135042,18.81288147,1414.110229,89.09999847,11468.24219,722.5888672,93.27889252,97.56796265,15.66922569,28.71247864,211.9536896,969.5622559,61.09000015,3363.927002,5.018109322,9.984329224,3316.259766,208.9502869,63.95519638,28.61916542,57.97999954,72.78644562,6.89382267,16.36512184,93.48046875,5.889999866,259.7316284,6.166247845,2.209709644,66.40324402,7.142148495,18.01167679,101.8921204,6.420000076,285.8641663,6.721106052,2.432036638,2.819999933,2.867602348,,0,0,0,0,0,0,0,-2.829494715,-12.19903564,418.93927,155.6949768,9.81000042,6649.004883,46.74404144,26.4164505,1316.17688,82.9294281,10.27010155,56.5675087,1.646554708,0.529999971,,17.76000977,0.248325706,8.411654472,,26.13254738,0.554857612,,0.222326964,1516.002319,741.6911621,66.40324402,7.142148495,18.01167679,101.8921204,6.420000076,285.8641663,6.721106052,2.432036638,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2001,THA,63651137,5.96448E+11,,0,0,0,9.740595818,0.620000005,0.613922179,0,603.9199829,11.32192898,10.38174438,1603.704956,102.0776443,318.9259338,20.29999924,8.814154625,5.314083099,1030.687256,65.60441589,20.10099983,13.06870556,103.6999969,1629.193115,100.9899979,13.13473225,5.46283102,40.51733398,12288.99512,1.311444521,5.466265678,39.49862671,1479.942139,94.19999695,11972.88086,762.0874634,93.27655792,97.56785583,15.87685585,33.65158081,245.6052704,1119.068848,71.23000336,3858.615723,-2.730556488,-5.705505371,3193.105225,203.2447815,70.53173828,31.44413185,60.99000168,4.801892281,0.691080093,17.05620193,96.93463898,6.170000076,267.9638367,6.109516144,2.183656216,5.875211716,0.985424876,18.99710083,106.6752319,6.789999962,298.456604,6.723438263,2.432143927,2.710000038,2.613307714,,0,0,0,0,0,0,0,-1.082423806,-4.534698486,414.4045715,41.94740677,2.670000076,6510.560547,9.131057739,7.57233429,1421.840454,90.50176239,2.643826246,53.05501938,1.940899491,0.620000005,,17.87641144,0.294344783,9.740595818,,30.49276924,0.613922179,,0.248487741,1586.61731,782.2084961,5.875211716,0.985424876,18.99710083,106.6752319,6.789999962,298.456604,6.723438263,2.432143927,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2002,THA,64266433,6.30177E+11,,0,0,0,11.67016697,0.75,0.691626668,0,591.7600098,6.724545479,6.864257813,1695.160278,108.9419022,300.1567078,19.29000092,0.857400179,0.562492371,1029.571777,66.16690826,17.78863907,12.8686018,111.0599976,1728.118286,108.4400024,13.03119946,8.403440475,65.73242188,13194.14941,1.345559001,8.128890991,61.94926453,1561.001465,100.3199997,12822.19531,824.0367432,92.51198578,97.33812714,8.667247772,21.28721619,266.8924866,1227.857178,78.91000366,4152.90625,4.526312351,9.199493408,3305.680176,212.4442749,72.76835632,31.52628136,64.16999817,19.3153286,3.127195358,20.18339729,114.6788406,7.369999886,314.0581665,6.796384811,2.384134054,19.48233986,3.537552834,22.53465462,126.3490067,8.119999886,350.6442261,7.48801136,2.661872864,2.619999886,2.359085083,,0,0,0,0,0,0,0,8.155747414,33.79779053,448.2023621,32.9876709,2.119999886,6974.128418,9.867338181,8.930114746,1547.182129,99.43187714,1.954998016,52.94324493,2.351256847,0.75,,21.14263535,0.410357356,11.67016697,,36.58607864,0.691626668,,0.27773875,1687.350586,847.940918,19.48233986,3.537552834,22.53465462,126.3490067,8.119999886,350.6442261,7.48801136,2.661872864,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2003,THA,64868164,6.72603E+11,,0.001773642,0.027342251,0.001773642,18.96153641,1.230000019,1.060893536,0.000194832,590.0499878,2.13902235,2.330291748,1715.359131,111.2721939,297.5265198,19.29999924,-7.659713268,-5.068195343,941.890564,61.09871292,16.64653969,12.22308636,118.2099991,1822.311523,115.9400024,12.94990158,7.518140316,63.74938965,14054.51074,1.355466604,7.623191833,62.81790161,1657.207397,107.5,13671.64746,886.8546753,92.72036743,97.41967773,6.492994785,17.32931519,284.2218018,1320.987061,85.69000244,4381.529785,4.582083702,9.734375,3425.080078,222.1786499,73.90892029,31.2213459,68.41000366,-2.160801172,-0.543739319,19.63965797,111.1485138,7.210000038,302.7626648,6.218733788,2.157387495,3.961895704,0.955194294,23.48984909,130.1100464,8.43999958,362.1167603,7.279626846,2.580325127,2.269999981,1.920311332,,0,0,0,0,0,0,0,9.629198074,43.15829468,491.3606567,38.69386673,2.50999999,7574.758301,16.75214005,16.65696716,1789.611938,116.0888443,2.164912939,53.97524261,3.848416805,1.230000019,,63.67487717,1.497159958,18.96153641,,59.32674026,1.060893536,,0.422742903,1787.317505,911.6903076,3.961895704,0.955194294,23.48984909,130.1100464,8.43999958,362.1167603,7.279626846,2.580325127,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2004,THA,65452049,7.12166E+11,3069.921875,0.054449413,0.858996093,0.056223053,28.11218452,1.840000033,1.482316971,0.005687162,598,12.04315948,13.40068817,1904.797241,124.6728821,311.6785583,20.39999962,6.789648533,4.148387909,996.8687134,65.24710083,16.43438339,12.61110497,127.25,1944.171387,124.1299973,12.73649597,8.560022354,78.04089355,15121.46973,1.389748096,9.015006065,79.95000458,1778.248413,116.3899994,14771.19043,966.8046875,93.76460266,97.79573059,4.689489841,13.32855225,297.550354,1379.483154,90.29000092,4546.081543,4.184503555,9.297073364,3536.56958,231.4757233,72.73825836,30.09827614,74.23000336,-18.19513702,-3.660540581,15.97911739,90.14232635,5.900000095,244.1347198,4.753081799,1.616344571,-7.660056114,-1.698514581,21.79133415,118.254509,7.739999771,332.9358521,6.235398293,2.20427084,3.119999886,2.451866388,,0,0,0,0,0,0,0,10.8313036,53.22076416,544.5814209,87.08665466,5.699999809,8320.311523,-2.139084339,-2.48323822,1735.707397,113.6056061,4.591959953,55.08634567,5.755993366,1.840000033,,49.56782913,1.907576561,28.11218452,,87.94213867,1.482316971,,0.582239211,1896.502808,989.7312012,-7.660056114,-1.698514581,21.79133415,118.254509,7.739999771,332.9358521,6.235398293,2.20427084,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2005,THA,66017415,7.39238E+11,702.2845459,0.394845814,6.832573891,0.451068878,28.17438507,1.860000014,1.426052332,0.044222467,599.5599976,8.092576981,10.08924866,2041.31189,134.7621307,312.1903687,20.61000061,6.639482021,4.332069397,1053.951782,69.57917023,15.80158043,13.21198177,134.3000031,2034.311768,130.4299927,12.95898056,3.171168804,31.38604736,15467.39258,1.381309748,3.278602123,31.69767761,1861.630005,122.9000015,15124.83203,998.5023193,94.22679138,97.89244843,7.743742943,23.04153442,320.5918884,1430.986084,94.47000122,4856.171387,5.919270992,13.70167542,3713.829102,245.1773987,72.42965698,31.43059731,78.19999695,-3.817871094,-0.734006882,15.24511051,85.88642883,5.670000076,230.9255829,4.347159863,1.494619608,2.361724615,-0.294316918,21.49701691,114.0608139,7.53000021,325.6264648,5.773211956,2.107552052,3.869999886,2.881608248,,0,0,0,0,0,0,0,-0.263157248,-1.433105469,543.1483154,118.453598,7.820000172,8227.348633,22.11575699,25.1247406,2101.42041,138.7303467,5.995553493,53.2498703,5.800837517,1.860000014,,0.779088795,0.044844151,28.17438507,,87.86829376,1.426052332,,0.56870991,1975.690674,1021.117249,2.361724615,-0.294316918,21.49701691,114.0608139,7.53000021,325.6264648,5.773211956,2.107552052,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
Thailand,2006,THA,66567685,7.73067E+11,79.16603088,0.357093334,12.14045811,0.808162212,29.89438438,1.99000001,1.454891086,0.077596359,597.2399902,6.720226288,9.05632019,2160.484375,143.8184509,367.5957642,24.46999931,-10.80535507,-7.518276215,932.2976074,62.06089401,17.89004135,13.80884647,141.3500061,2123.402832,136.7799988,13.35861778,2.142864943,21.88116455,15668.23926,1.349169374,1.46397388,14.61781311,1904.828247,126.8000031,15219.39844,1013.120117,92.70361328,97.27555847,2.969637394,9.52041626,330.1123047,1418.706421,94.44000244,4959.047363,2.661429167,6.525222778,3781.15332,251.7026215,69.04518127,31.69600296,81.69000244,40.18331528,6.011706352,21.25681686,119.4273148,7.949999809,319.326355,5.812252998,2.040990591,35.14638901,6.877902031,28.37491798,149.9225922,9.979999542,426.2566528,7.296388149,2.724441051,4.570000172,3.233109236,,0,0,0,0,0,0,0,-0.728884399,-3.95892334,539.1893921,118.5259781,7.889999866,8099.867188,8.888395309,12.3309021,2269.288086,151.0612488,5.768387318,51.77070999,6.212049484,1.99000001,,7.088839531,0.411211967,29.89438438,,93.31929779,1.454891086,,0.596455038,2054.750732,1042.998413,35.14638901,6.877902031,28.37491798,149.9225922,9.979999542,426.2566528,7.296388149,2.724441051,,0.097540103,0.097540103,0.600892127,0.039999999,1.465277076,0.029244041,0.009365393,,0.000350267,0.000350267,0,0,0.005261823,0,3.36E-05,
Thailand,2007,THA,67102388,8.11667E+11,106.4888306,0.860602498,24.86893272,1.66876471,36.06429291,2.420000076,1.697888255,0.154924557,605.5599976,12.38350773,17.80976868,2408.680664,161.6282196,460.1922607,30.87999916,-7.944524288,-4.93044281,851.3922119,57.1304512,21.66561317,15.00521851,146.2700043,2179.803223,142.5299988,13.46230888,3.418442011,35.65429688,16074.72949,1.328934312,3.309058189,33.5247345,1968.782349,132.1100006,15597.72949,1046.644897,92.68926239,97.16827393,6.545698166,21.6081543,351.720459,1464.031372,98.23999786,5241.548828,6.884830952,17.32929993,4009.274902,269.0319214,68.92584229,32.65297699,86.30999756,0.142228529,-0.082994461,21.1738224,118.6246872,7.960000038,315.5449829,5.584789276,1.965732455,12.09559917,2.126903534,30.50182152,155.28508,10.42000008,454.556427,7.310741901,2.831724167,3.74000001,2.556915283,,0,0,0,0,0,0,0,-1.092971921,-5.893188477,533.2962036,44.55877304,2.99000001,7947.499512,5.484037876,8.284255981,2374.662109,159.3455048,2.09780407,49.51008224,7.555102348,2.420000076,,21.62012291,1.343052864,36.06429291,,112.5906601,1.697888255,,0.701399565,2124.067383,1078.65271,12.09559917,2.126903534,30.50182152,155.28508,10.42000008,454.556427,7.310741901,2.831724167,6.250001907,0.005545005,0.103085108,0.596103966,0.039999999,1.536236048,0.028064268,0.009570201,200.763382,0.000697605,0.001047872,0,0,0.015616022,0,9.73E-05,
