SUBJECT,YEAR_ID,MONTH_ID,QTY,UNIT,DATAOWNER
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,5,4372.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,6,4006.5,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,7,5144.6,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,8,4620.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,9,4062.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,10,5371.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,11,4016.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2561,12,4522.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,1,5282.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,2,4366.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,3,4562.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,4,4506.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,5,4360.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,6,3776.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,7,4444.7,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,8,4074.3,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,9,3664.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,10,2947.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,11,3509.6,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2562,12,4118.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,1,4823.3,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,2,3965.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,3,4629.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,4,4822.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,5,2990.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,6,4617.2,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,7,4145.8,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,8,3724.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,9,3569.9,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,10,3947.0,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,11,4147.1,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2563,12,3792.4,ล้านลิตร,กรมธุรกิจพลังงาน
ปริมาณการนำเข้าน้ำมันดิบและวัตถุดิบ,2564,1,4451.5,ล้านลิตร,กรมธุรกิจพลังงาน
