"SUBJECT","YEAR_ID","MONTH_ID","REGION_ZONE_NAME","PROVINCE_FULLNAME","ENTREPRENEUR","ENTRE_SECTIONID","OIL_NAME_ENG","OIL_NAME_THAI","QTY","UNIT","DATAOWNER"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",11.98,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,4,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",19.93,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,5,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",13.97,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,6,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",15.97,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,7,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",17.96,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,8,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",11,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,9,"ภาคตะวันออกเฉียงเหนือ","อำนาจเจริญ","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",18,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",11.02,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",13,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,1,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",9.99,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",13.03,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",13,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,10,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",10,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",15.02,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",13,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",8.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,11,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. บริหารธุรกิจค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",15,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",7,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",9.01,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",8.07,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไซโนเปค ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ซัสโก้","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,12,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","พีทีจี เอ็นเนอยี","ม.7","ULG","น้ำมันเบนซิน",18,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท. น้ำมันและการค้าปลีก","ม.7","ULG","น้ำมันเบนซิน",7.97,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","สยามเฆมี","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ปตท.","ม.7","ULG","น้ำมันเบนซิน",2.99,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","ไทยออยล์","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชฟรอน (ไทย)","ม.7","ULG","น้ำมันเบนซิน",18.02,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
"ปริมาณการจำหน่ายน้ำมันเบนซิน",2564,2,"ภาคตะวันออกเฉียงเหนือ","อุดรธานี","เชลล์แห่งประเทศไทย","ม.7","ULG","น้ำมันเบนซิน",0,"พันลิตรต่อเดือน","กรมธุรกิจพลังงาน"
